"","x"
"2319",159.490372057467
"2320",159.144545927064
"2321",159.073815483048
"2322",158.795057012672
"2323",159.191333599092
"2324",159.03930021794
"2325",158.795736169054
"2326",159.120575886938
"2327",159.231164471561
"2328",158.792536349018
"2329",158.719855487206
"2330",158.966948119894
"2331",159.041098008334
"2332",158.776292971082
"2333",159.224548958197
"2334",158.884552249266
"2335",159.580666286286
"2336",159.686496218799
"2337",159.355675803792
"2338",159.389429961839
"2339",159.267549808714
"2340",158.492056398372
"2341",159.149148328189
"2342",159.695263705593
"2343",159.950031904055
"2344",159.331167031401
"2345",158.93372747058
"2346",159.143680269365
"2347",159.708308551394
"2348",159.177520671845
"2349",159.197275161873
"2350",159.078523297715
"2351",159.205974195979
"2352",159.268505905419
"2353",158.82979669394
"2354",159.218886811716
"2355",158.989521734987
"2356",158.698472191512
"2357",159.160510769129
"2358",158.706007375022
"2359",158.766048455083
"2360",158.756491294819
"2361",159.535870007009
"2362",159.046261314184
"2363",159.22380196534
"2364",159.122107361742
"2365",158.990684013477
"2366",158.843378628515
"2367",159.200603686823
"2368",159.339635998504
"2369",159.735859855354
"2370",159.05362472107
"2371",159.503004579979
"2372",159.203116073726
"2373",159.461439138049
"2374",159.044642834312
"2375",159.015462647659
"2376",159.240338292074
"2377",159.239540553748
"2378",158.819593903494
"2379",159.263068973756
"2380",159.027068197962
"2381",159.220301593234
"2382",158.613395237018
"2383",159.137152253971
"2384",159.132290038265
"2385",158.393695438571
"2386",158.917976546446
"2387",159.248056573237
"2388",159.17056483939
"2389",159.114420901665
"2390",159.256816486888
"2391",159.281959682149
"2392",159.11087277169
"2393",159.463877300002
"2394",158.992322729233
"2395",159.303811301363
"2396",158.738882469702
"2397",159.634235267578
"2398",159.436942462594
"2399",159.344925681092
"2400",159.721461913543
"2401",159.365060415219
"2402",159.252841676114
"2403",158.866958203943
"2404",159.272862549945
"2405",159.381171357205
"2406",159.523037789231
"2407",158.525719825931
"2408",159.277091689265
"2409",159.35567382543
"2410",159.019293213104
"2411",159.321280399295
"2412",159.318179070357
"2413",158.815599964053
"2414",159.298354250142
"2415",159.110657919651
"2416",159.233793813028
"2417",158.917220227364
"2418",158.792009845832
"2419",158.607827043452
"2420",158.583590214158
"2421",159.329015611721
"2422",159.344311854974
"2423",159.003700486715
"2424",159.228064272479
"2425",158.83442458785
"2426",159.328447087028
"2427",159.543604846702
"2428",159.202450926795
"2429",158.802718170717
"2430",159.101674064505
"2431",159.545173253183
"2432",159.704054242409
"2433",159.792255466038
"2434",159.249427121319
"2435",158.898696254144
"2436",159.309128862413
"2437",158.903906112074
"2438",159.113372038369
"2439",159.112851239784
"2440",158.722396305957
"2441",158.565694135691
"2442",158.812539344741
"2443",159.464831750476
"2444",159.269428495693
"2445",159.580575382229
"2446",159.535220391372
"2447",159.723175270631
"2448",159.337318755287
"2449",158.972060925693
"2450",158.839956010557
"2451",159.278938976602
"2452",159.034658376805
"2453",159.136472989044
"2454",158.664731185058
"2455",159.270239641828
"2456",159.337660485687
"2457",159.148400535256
"2458",159.225101546491
"2459",159.817979440701
"2460",158.79318649152
"2461",158.927343805952
"2462",158.922960624131
"2463",158.80435795795
"2464",158.919942422047
"2465",158.832305572928
"2466",158.73907785757
"2467",159.007137016417
"2468",159.259388078645
"2469",159.126110788904
"2470",159.074156306568
"2471",159.515752637288
"2472",159.294389255982
"2473",159.048581083249
"2474",158.570283282382
"2475",159.794357366404
"2476",159.16774022187
"2477",158.845935754958
"2478",158.792734723725
"2479",159.130769286573
"2480",159.448653242011
"2481",158.935532044404
"2482",159.020986217524
"2483",159.129990026839
"2484",158.878293782163
"2485",159.071766246927
"2486",158.498900553771
"2487",159.025894943952
"2488",159.324793356778
"2489",159.07036464932
"2490",159.047223743123
"2491",159.171114057097
"2492",159.311769073382
"2493",159.248252317348
"2494",158.895613850124
"2495",159.173208268526
"2496",159.467717269071
"2497",159.139249460516
"2498",159.096203354928
"2499",158.897069764734
"2500",159.180035766989
"2501",158.683667650562
"2502",158.942815022465
"2503",159.524135106744
"2504",158.773415172955
"2505",159.413386512269
"2506",158.9112733183
"2507",159.111421287244
"2508",158.284018397428
"2509",158.980993986658
"2510",158.882068877517
"2511",159.508309508249
"2512",159.043006276198
"2513",159.097074365223
"2514",159.098327492798
"2515",158.705975589329
"2516",159.059160031899
"2517",158.759519141698
"2518",159.451144096538
"2519",159.21531146616
"2520",158.553185197901
"2521",159.385352837589
"2522",159.157979043033
"2523",159.094857269328
"2524",159.293352376208
"2525",159.441785663107
"2526",158.761480347662
"2527",159.424817298785
"2528",159.121512388896
"2529",158.452931035581
"2530",159.18163003419
"2531",159.593450406591
"2532",158.893802287678
"2533",159.077915757227
"2534",159.164402760884
"2535",159.250150617786
"2536",158.939873016458
"2537",158.85932885855
"2538",159.566568134549
"2539",159.47978698197
"2540",159.495912549483
"2541",159.269579497846
"2542",159.124961131023
"2543",158.705787640307
"2544",159.359945070814
"2545",158.864448014101
"2546",159.026624099266
"2547",158.799701411243
"2548",158.985734944003
"2549",158.800568818559
"2550",159.454175385873
"2551",158.616999961279
"2552",159.300065357508
"2553",158.745853567951
"2554",159.230438036332
"2555",158.894127739841
"2556",158.685267651409
"2557",158.905579151702
"2558",158.68921656003
"2559",158.90196120477
"2560",159.120455831266
"2561",159.243066733475
"2562",159.382952017566
"2563",158.931224668822
"2564",159.092335557399
"2565",159.591087515216
"2566",159.656115472325
"2567",159.011599112201
"2568",159.301244629867
"2569",159.178141503802
"2570",158.931544101409
"2571",159.34726048939
"2572",158.944180184124
"2573",158.973055738808
"2574",159.261410164259
"2575",158.563173613409
"2576",159.381931950462
"2577",159.380823043619
"2578",159.331489894562
"2579",159.675486240582
"2580",159.287249838512
"2581",158.58108629927
"2582",159.85144992178
"2583",158.770588013084
"2584",159.356769123031
"2585",158.930274804915
"2586",158.84352828797
"2587",158.782938549066
"2588",159.13608622785
"2589",159.021485097785
"2590",159.601561606124
"2591",159.313096543098
"2592",159.134646811661
"2593",158.829629924789
"2594",159.360077439831
"2595",159.027244823395
"2596",159.251710971484
"2597",159.719303458268
"2598",159.480370190608
"2599",158.798628305933
"2600",158.867078121505
"2601",159.520392696913
"2602",159.415790731065
"2603",158.580919400398
"2604",158.907189107694
"2605",159.162253244289
"2606",158.673625801155
"2607",158.820799565538
"2608",159.624230983862
"2609",158.503282691815
"2610",158.788428004544
"2611",159.775254716722
"2612",158.889259662174
"2613",158.845583782016
"2614",158.712679373295
"2615",158.749702244309
"2616",159.598265180989
"2617",159.476095834364
"2618",158.712588895418
"2619",157.94365913672
"2620",158.798093564807
"2621",159.147027964656
"2622",158.587580730781
"2623",159.753279222417
"2624",159.275358563726
"2625",158.575473170859
"2626",158.550843370623
"2627",158.951498853368
"2628",159.071418388918
"2629",159.527728266936
"2630",158.931812179304
"2631",159.431371093881
"2632",159.564197210058
"2633",158.965984685554
"2634",159.224884162401
"2635",159.218706048484
"2636",159.182352595659
"2637",159.935659952604
"2638",158.941152930636
"2639",159.487141883201
"2640",159.294522967288
"2641",158.576714260703
"2642",159.157836505465
"2643",159.783298512521
"2644",159.071223204729
"2645",159.371959936504
"2646",158.680906014488
"2647",159.381620611684
"2648",158.787238767716
"2649",159.15567879554
"2650",158.771901663688
"2651",158.90444869091
"2652",158.834059986141
"2653",159.230578437022
"2654",158.870344225364
"2655",159.122403794732
"2656",159.290469247164
"2657",158.780776387525
"2658",159.224187440875
"2659",158.522673307368
"2660",159.443508106017
"2661",159.008605968218
"2662",159.527622219597
"2663",158.498191318785
"2664",159.442416020401
"2665",159.021884642012
"2666",158.988614799523
"2667",159.094868043679
"2668",159.561825879041
"2669",159.196662005044
"2670",159.384189553171
"2671",158.455208469623
"2672",158.783136247481
"2673",158.938012168731
"2674",158.775224095999
"2675",159.010086446333
"2676",159.715984337293
"2677",159.333637943766
"2678",159.516217066635
"2679",159.490901407798
"2680",159.205957451918
"2681",158.622799130915
"2682",159.231643661261
"2683",159.40293904203
"2684",159.283217383016
"2685",158.760140638406
"2686",158.915426090923
"2687",159.237466502589
"2688",159.843752402601
"2689",159.548971720853
"2690",158.779046155662
"2691",158.988461797522
"2692",159.243185517726
"2693",158.919477793351
"2694",159.345935872444
"2695",159.999576147498
"2696",159.886520092029
"2697",159.530602418055
"2698",158.777265605464
"2699",158.756663486305
"2700",159.305936615051
"2701",158.864224468922
"2702",159.32317122113
"2703",159.50734536665
"2704",158.880696461897
"2705",158.43858742416
"2706",159.044196781202
"2707",159.372819626977
"2708",158.751774024285
"2709",159.439540056069
"2710",158.81260711242
"2711",159.166497629794
"2712",159.15507579747
"2713",159.008668746829
"2714",159.1321921488
"2715",158.895865421151
"2716",158.896317931884
"2717",158.921584204153
"2718",159.77520360626
"2719",159.075225977804
"2720",159.40599417251
"2721",159.177567082358
"2722",158.951960873029
"2723",158.647809821511
"2724",158.924917190869
"2725",159.170357173947
"2726",159.089996675389
"2727",159.127167417124
"2728",158.951783598578
"2729",159.439059076575
"2730",159.680791056313
"2731",159.148339194085
"2732",159.000635595473
"2733",159.467988285677
"2734",159.159414409969
"2735",159.202383935353
"2736",158.5676206736
"2737",159.071079682446
"2738",159.266629238887
"2739",159.109321841
"2740",159.379370094264
"2741",159.410689365223
"2742",159.900837691277
"2743",158.994626417264
"2744",158.551749297622
"2745",159.219435053437
"2746",158.865150235878
"2747",158.953395109834
"2748",159.504311191816
"2749",159.34501734217
"2750",158.862163842178
"2751",159.128214733519
"2752",159.085478518647
"2753",159.115487056786
"2754",159.096687660981
"2755",159.185372028457
"2756",159.089389424876
"2757",158.638693497792
"2758",159.036288115401
"2759",159.323277726764
"2760",158.825402573837
"2761",159.24957762264
"2762",158.544450552405
"2763",158.605898563816
"2764",159.142339798011
"2765",159.265044882208
"2766",158.658999831879
"2767",159.088206262229
"2768",158.629788067399
"2769",159.121596672249
"2770",159.472547714713
"2771",159.321904682193
"2772",159.098283635005
"2773",159.237395748545
"2774",159.706051348651
"2775",159.730955795645
"2776",159.40635174744
"2777",158.930111791264
"2778",158.78513223798
"2779",159.624737306446
"2780",159.07522783093
"2781",158.634455994068
"2782",158.305406555333
"2783",159.477109925369
"2784",158.817285985981
"2785",159.680274029126
"2786",159.325176770104
"2787",158.485029744643
"2788",159.235667880932
"2789",159.544760014667
"2790",158.987560705259
"2791",159.315131041484
"2792",158.865390814172
"2793",159.58015572729
"2794",158.678122584769
"2795",159.14413130364
"2796",159.155759018967
"2797",159.09945176094
"2798",158.694298291678
"2799",159.14681386367
"2800",159.386645348654
"2801",159.91878035309
"2802",158.899157268908
"2803",158.723474375244
"2804",159.248589854085
"2805",159.628438695547
"2806",159.308922552052
"2807",159.47011400548
"2808",159.155414754363
"2809",159.113088573145
"2810",158.915978477345
"2811",158.8077621437
"2812",159.324277874263
"2813",159.44348114384
"2814",158.928236638969
"2815",159.15287512001
"2816",158.855691957731
"2817",158.547218374072
"2818",159.266912461089
"2819",159.146134646938
"2820",158.987455605477
"2821",159.154485928745
"2822",159.291615837747
"2823",158.713041801259
"2824",158.94117037596
"2825",159.483317313478
"2826",158.961611483849
"2827",158.988728424674
"2828",158.646251812515
"2829",159.289146226914
"2830",159.365774207987
"2831",159.426548242802
"2832",158.867051364016
"2833",158.821747733872
"2834",159.346804567987
"2835",158.597807937727
"2836",158.960218585805
"2837",158.535485487298
"2838",158.911939968623
"2839",159.028518773995
"2840",160.216155372972
"2841",159.422153587543
"2842",158.764789970184
"2843",159.459897843392
"2844",159.072400579809
"2845",159.369846765669
"2846",158.809208529861
"2847",159.260181557667
"2848",159.176076145036
"2849",159.298805608878
"2850",159.357686629677
"2851",158.337041866099
"2852",158.813076926358
"2853",159.470416369786
"2854",158.686273551865
"2855",159.148979314042
"2856",159.542853903593
"2857",159.016800187284
"2858",159.348987172751
"2859",159.283503746893
"2860",159.315868903277
"2861",159.187831418702
"2862",159.059543432533
"2863",158.871539298498
"2864",158.758819130125
"2865",159.700702031413
"2866",159.239719923806
"2867",159.174933630388
"2868",158.851811202379
"2869",158.945206429781
"2870",159.322788651673
"2871",159.539115445009
"2872",159.430278227606
"2873",158.616248362665
"2874",159.470528301343
"2875",158.949785372537
"2876",158.172651803588
"2877",159.214631105593
"2878",159.17578125397
"2879",159.497336298999
"2880",158.868857360672
"2881",159.464764761182
"2882",158.803045186133
"2883",159.328586063568
"2884",159.378582731029
"2885",159.579225885577
"2886",158.624789498302
"2887",158.902681770248
"2888",159.572427948693
"2889",158.972070371827
"2890",158.787759269731
"2891",158.938825825452
"2892",159.49027523972
"2893",159.447563467292
"2894",159.353344341498
"2895",159.038676728077
"2896",158.77775035499
"2897",159.147646209632
"2898",159.15415773256
"2899",159.447448751424
"2900",158.702993733669
"2901",159.642218378097
"2902",158.950014140357
"2903",158.637469205685
"2904",158.881626369134
"2905",159.122453527247
"2906",159.022569181446
"2907",158.948571290757
"2908",159.36455414709
"2909",158.936857257316
"2910",158.45622903229
"2911",159.36373312573
"2912",158.683473283504
"2913",159.260390002537
"2914",159.641330976794
"2915",158.753371659037
"2916",158.414654163432
"2917",159.246871912149
"2918",158.863963696164
"2919",159.352880418573
"2920",159.026355958747
"2921",158.952131571591
"2922",158.489852879578
"2923",159.068986350677
"2924",159.125410783257
"2925",159.199932270081
"2926",159.001963544819
"2927",159.2178585014
"2928",159.622499497819
"2929",159.095571241583
"2930",159.282673723725
"2931",159.399278635286
"2932",159.029302783119
"2933",159.264256170576
"2934",158.71593033209
"2935",159.302335958925
"2936",158.751559986621
"2937",159.286034987246
"2938",158.844776843929
"2939",158.93208964136
"2940",159.112014344396
"2941",159.489271371393
"2942",158.929097157019
"2943",159.317603330678
"2944",159.110831116236
"2945",158.820681248214
"2946",159.409326481875
"2947",158.818574071424
"2948",159.122000034384
"2949",159.254099038405
"2950",158.787157733833
"2951",158.849768331075
"2952",159.469404629163
"2953",159.069120751698
"2954",158.824680075684
"2955",158.722630137484
"2956",159.029498175566
"2957",158.731222832568
"2958",159.054895170791
"2959",159.642201546911
"2960",158.88348563856
"2961",159.3356265234
"2962",159.566034265533
"2963",159.011465646367
"2964",158.922131031059
"2965",159.371808427733
"2966",159.341309055232
"2967",158.952240821962
"2968",158.773875569647
"2969",159.176491263671
"2970",159.151175021661
"2971",159.663006930033
"2972",158.930146564204
"2973",159.288317154812
"2974",158.69295241483
"2975",158.885418722361
"2976",158.595902112193
"2977",158.794473039745
"2978",158.896550832783
"2979",159.578713719292
"2980",159.427229340464
"2981",159.019300015166
"2982",159.788319432581
"2983",158.902232777318
"2984",159.24138334434
"2985",158.989199158017
"2986",159.478318801788
"2987",159.342118101479
"2988",159.47658574389
"2989",159.422815083123
"2990",159.621659514856
"2991",158.932581982215
"2992",158.973689113618
"2993",159.09408382353
"2994",159.294423207077
"2995",159.426195999492
"2996",159.050529965737
"2997",158.53770355375
"2998",159.400139813133
"2999",158.409678843101
"3000",158.974046996102
"3001",159.833938324371
"3002",159.054377456229
"3003",158.806341629163
"3004",159.687008466588
"3005",159.34890517995
"3006",158.884967601618
"3007",158.880512042705
"3008",158.75692165625
"3009",158.957835886938
"3010",159.331039144279
"3011",159.115073703413
"3012",159.170494732687
"3013",159.116751885769
"3014",159.277046608129
"3015",158.651389998765
"3016",159.484898035602
"3017",159.007430633658
"3018",159.899291151633
"3019",159.433129892915
"3020",159.350584857295
"3021",158.671883680514
"3022",159.253653368968
"3023",158.817794325386
"3024",158.849986347352
"3025",159.416428308942
"3026",159.526037482801
"3027",158.748782979679
"3028",159.297405809515
"3029",159.29676946159
"3030",158.628591707186
"3031",159.20771350205
"3032",159.070208210698
"3033",159.448439997342
"3034",159.099110716277
"3035",158.635397262755
"3036",158.823301470854
"3037",158.703531783888
"3038",158.741301927881
"3039",159.099339951497
"3040",159.134608457461
"3041",159.274103791111
"3042",158.966700881092
"3043",158.318747136376
"3044",159.878723933292
"3045",159.626643813222
"3046",159.411776660837
"3047",158.965533837199
"3048",159.366524430934
"3049",159.572533899404
"3050",159.216838923837
"3051",159.033115124926
"3052",158.92325330511
"3053",159.448387938093
"3054",159.049209399349
"3055",158.898562018163
"3056",159.411278956929
"3057",159.098399373258
"3058",158.652796719691
"3059",159.127493727178
"3060",159.123232670552
"3061",159.50929910892
"3062",158.803988152667
"3063",159.360106723456
"3064",158.343950945743
"3065",158.92589450332
"3066",159.171825346149
"3067",159.476532819625
"3068",158.930766970221
"3069",158.698912051999
"3070",158.673998540337
"3071",159.084051990107
"3072",159.033134003256
"3073",159.131496452498
"3074",159.440027680635
"3075",158.928219961423
"3076",158.814120979987
"3077",159.452983749069
"3078",159.323318996318
"3079",159.443041900219
"3080",159.002649664758
"3081",159.342983533455
"3082",158.776553898272
"3083",159.307993116388
"3084",159.04120867841
"3085",159.19871755492
"3086",158.716511080129
"3087",159.105719919786
"3088",159.434234699165
"3089",159.260406409038
"3090",159.155161576692
"3091",159.362525370005
"3092",159.031502031936
"3093",159.321093347862
"3094",158.700892818013
"3095",158.818564894328
"3096",159.020052464266
"3097",159.273633889403
"3098",159.605947459356
"3099",159.350483083217
"3100",158.947710268526
"3101",159.154330755399
"3102",159.425720753105
"3103",159.11010559825
"3104",158.762742244785
"3105",159.406134337735
"3106",159.311637366118
"3107",159.516098466591
"3108",159.236695743405
"3109",158.4499639257
"3110",158.867186945913
"3111",159.71688844272
"3112",158.592839406923
"3113",159.346746473119
"3114",158.646222366652
"3115",159.20467866577
"3116",158.699838851903
"3117",159.476517626384
"3118",158.366762032198
"3119",158.774183343359
"3120",159.196115461408
"3121",159.573972204955
"3122",159.161921869087
"3123",159.010667868246
"3124",159.286182911523
"3125",159.650422391428
"3126",159.498447371863
"3127",158.372295056709
"3128",159.051034247832
"3129",159.083838256822
"3130",159.468677818894
"3131",159.09197432485
"3132",158.826644597145
"3133",159.337418164213
"3134",159.353886616762
"3135",158.571498443312
"3136",159.127572698297
"3137",159.178829718285
"3138",159.398169653783
"3139",158.712579018171
"3140",159.467254982394
"3141",159.563285003467
"3142",158.78757175174
"3143",158.847328869639
"3144",158.879785924253
"3145",158.675685211702
"3146",158.292278259492
"3147",159.321584534156
"3148",158.920763135453
"3149",159.92150392924
"3150",159.707306798475
"3151",158.67722131845
"3152",159.557228757168
"3153",159.011050492434
"3154",158.661629958946
"3155",159.253248145409
"3156",160.034121329369
"3157",158.935620923619
"3158",158.726904842263
"3159",159.298123649557
"3160",159.744508710855
"3161",159.065330747422
"3162",159.047408636438
"3163",159.653396680286
"3164",159.03405065273
"3165",158.839056354539
"3166",159.186354515504
"3167",159.37890923128
"3168",159.150390150215
"3169",158.516802575108
"3170",159.008113185487
"3171",159.123852434202
"3172",159.766015859449
"3173",159.134729170592
"3174",159.12185879383
"3175",159.415459973048
"3176",158.936175966804
"3177",159.109572067327
"3178",159.237087979195
"3179",158.91010141947
"3180",159.11218681952
"3181",159.254349057121
"3182",159.105208195389
"3183",159.55752543927
"3184",159.055962536596
"3185",158.907082239152
"3186",159.169264304641
"3187",159.571618333947
"3188",159.12820827424
"3189",159.289695063157
"3190",158.421294122502
"3191",159.206995546784
"3192",159.223217101847
"3193",158.506509775865
"3194",159.349859623733
"3195",159.266317254721
"3196",159.132178289465
"3197",159.628956028722
"3198",159.31256709802
"3199",158.474853342744
"3200",159.173149745577
"3201",159.559014011098
"3202",159.271755437841
"3203",158.802936526571
"3204",159.5669889275
"3205",159.270100078934
"3206",159.048886207982
"3207",158.946180166826
"3208",158.177768946927
"3209",159.215244718651
"3210",159.631551685325
"3211",158.718199748038
"3212",159.372784518966
"3213",159.20368034405
"3214",159.021039250627
"3215",159.806484785492
"3216",158.723816468805
"3217",159.08241675176
"3218",159.173997473014
"3219",158.917327196672
"3220",159.093351064249
"3221",159.490485949329
"3222",159.441098240257
"3223",159.397612760807
"3224",159.030815718795
"3225",159.257064996441
"3226",159.192963166043
"3227",159.196788599072
"3228",159.240754663835
"3229",159.31291822256
"3230",158.860618192752
"3231",158.77475239968
"3232",159.172577591784
"3233",159.463490174725
"3234",158.918543602902
"3235",159.230915034014
"3236",158.903847792032
"3237",158.923744166546
"3238",159.405145985659
"3239",159.304237233914
"3240",158.555908169943
"3241",158.7742350323
"3242",159.371122674452
"3243",159.1314878229
"3244",159.808023135939
"3245",158.997759707937
"3246",158.549670897128
"3247",159.161993843698
"3248",159.141182422577
"3249",158.833508517768
"3250",159.382882148875
"3251",159.966269594825
"3252",159.956930612714
"3253",159.307089623614
"3254",159.249883444969
"3255",159.097036900969
"3256",159.53277500656
"3257",159.278056817899
"3258",159.367819819864
"3259",159.189861978679
"3260",158.898778415652
"3261",159.446860147926
"3262",158.958912878249
"3263",158.96985290507
"3264",158.688606466129
"3265",159.751065284038
"3266",159.539133820296
"3267",158.983746507844
"3268",158.758211515081
"3269",159.494962935668
"3270",159.201452683176
"3271",159.464297715695
"3272",159.530620571065
"3273",159.080905881328
"3274",159.821613417799
"3275",159.08876710718
"3276",159.329569278744
"3277",159.065048431587
"3278",159.18668931014
"3279",159.13449684853
"3280",158.913090108159
"3281",159.418344727156
"3282",159.385480449116
"3283",158.984681654327
"3284",158.839561583493
"3285",159.009372280456
"3286",158.968734194675
"3287",159.575918053379
"3288",159.09698837835
"3289",159.869739129264
"3290",158.811237839439
"3291",159.42745956149
"3292",158.55731069424
"3293",159.398088896001
"3294",159.045733513737
"3295",159.951410156157
"3296",159.281520056109
"3297",159.110104396147
"3298",158.906388553313
"3299",159.153763396547
"3300",158.59494494128
"3301",158.510069840545
"3302",159.343799050844
"3303",159.136272080045
"3304",158.951945503616
"3305",159.63364331121
"3306",159.267040112234
"3307",159.482079757441
"3308",159.601196341477
"3309",159.267986538477
"3310",158.921754044008
"3311",159.029060997881
"3312",158.518506671582
"3313",159.437269261211
"3314",159.258273922948
"3315",159.895865699767
"3316",158.702215575369
"3317",159.104302598793
"3318",159.192619762419
"3319",159.971551995805
"3320",159.202839708039
"3321",158.624161414307
"3322",159.488284585381
"3323",159.209627035471
"3324",158.729917607906
"3325",159.626019526212
"3326",159.500319139886
"3327",159.108909451785
"3328",159.595335517428
"3329",159.160549488172
"3330",159.575300534396
"3331",159.109151718619
"3332",159.266137781006
"3333",158.552080718519
"3334",158.519090496071
"3335",158.878935012366
"3336",158.62821457549
"3337",158.940715186824
"3338",159.408057171611
"3339",159.223953544199
"3340",159.108026355823
"3341",159.344906110458
"3342",159.627538500235
"3343",158.890677052147
"3344",158.933500909106
"3345",158.835528185027
"3346",158.960130706426
"3347",158.691971576075
"3348",159.858286172472
"3349",160.103363167888
"3350",159.10118856064
"3351",158.670416917283
"3352",158.940361337061
"3353",159.242835858686
"3354",158.943947702377
"3355",160.06151691062
"3356",159.187421897853
"3357",158.663269467847
"3358",158.621366336315
"3359",158.875004353481
"3360",159.27013820818
"3361",158.966089704182
"3362",159.272414759631
"3363",158.90461807622
"3364",159.275726020432
"3365",159.185467817633
"3366",159.041956227443
"3367",159.522381739954
"3368",159.033431119565
"3369",158.781893931981
"3370",159.07674458429
"3371",159.003319418807
"3372",158.926697240515
"3373",159.434965092837
"3374",158.936812317065
"3375",159.417555284832
"3376",159.563439848673
"3377",158.968969576816
"3378",159.236512227698
"3379",158.839792030208
"3380",158.917456365135
"3381",159.259476300256
"3382",159.204335606527
"3383",159.31364728063
"3384",159.234278364847
"3385",159.48325884032
"3386",158.327640977888
"3387",158.95219456404
"3388",159.828716284038
"3389",159.368010956401
"3390",159.486501301059
"3391",159.024519015678
"3392",159.317132940594
"3393",159.054314641873
"3394",159.180867044885
"3395",158.462803716161
"3396",159.006710833559
"3397",159.431434777766
"3398",159.153621585005
"3399",159.092426816695
"3400",159.134200570554
"3401",159.079343986775
"3402",159.263738457689
"3403",159.173759304151
"3404",159.227412755314
"3405",159.218677058825
"3406",158.890296881368
"3407",159.08366374918
"3408",159.129646497291
"3409",158.668559020674
"3410",158.830970915542
"3411",159.782461961687
"3412",159.514294179181
"3413",158.967485586495
"3414",159.196686650997
"3415",158.636869481023
"3416",159.505753810409
"3417",159.129241658707
"3418",159.014560519499
"3419",159.509201971382
"3420",159.272198864697
"3421",158.470121302866
"3422",158.927761717597
"3423",159.410058897167
"3424",159.215424085902
"3425",158.63802144269
"3426",159.069504205688
"3427",158.892051068694
"3428",159.787044912575
"3429",158.69009497487
"3430",158.815402447183
"3431",159.589021115754
"3432",159.111617813654
"3433",158.825276472047
"3434",159.022923967458
"3435",158.9622591052
"3436",159.022623067172
"3437",158.799186486532
"3438",159.174335851618
"3439",159.045444724788
"3440",158.611470415292
"3441",158.519390328636
"3442",158.731888069033
"3443",158.663462088056
"3444",158.830717426448
"3445",158.626757906058
"3446",158.725497372494
"3447",159.805001902836
"3448",158.942639036181
"3449",159.322366668889
"3450",159.638895699675
"3451",159.124600850589
"3452",159.535345697022
"3453",159.493641611854
"3454",159.26782477728
"3455",159.541757050338
"3456",159.198268816355
"3457",159.379383895064
"3458",159.219187432843
"3459",159.491632915975
"3460",159.283988446777
"3461",159.282997520888
"3462",158.741667706524
"3463",159.986797412372
"3464",159.201864017173
"3465",159.850182439009
"3466",158.94014894101
"3467",159.237632218178
"3468",158.507931192098
"3469",159.099947510446
"3470",158.932661086926
"3471",159.749099050646
"3472",158.778983924492
"3473",159.328379897665
"3474",158.993857929076
"3475",158.985368686147
"3476",159.802298470195
"3477",159.484749235941
"3478",159.37434409512
"3479",159.633304189138
"3480",158.730242012263
"3481",159.224896805482
"3482",159.370005187054
"3483",158.598355877329
"3484",159.202467293365
"3485",159.95743971763
"3486",159.22465554012
"3487",158.718395718474
"3488",159.074489353229
"3489",158.19978258404
"3490",159.568193987432
"3491",159.819903548005
"3492",158.611639560519
"3493",158.450737440289
"3494",159.463742079153
"3495",159.175802793985
"3496",159.014829661453
"3497",158.786342346076
"3498",159.497729850233
"3499",158.681674139007
"3500",159.072434121401
"3501",158.9043968011
"3502",159.080805824543
"3503",158.727407553778
"3504",159.671403740938
"3505",159.24014081709
"3506",159.155371211312
"3507",158.767821226728
"3508",158.984270982758
"3509",159.746106690933
"3510",159.126928566496
"3511",159.444012779513
"3512",159.078335347159
"3513",159.200423547766
"3514",158.75654224102
"3515",158.75990234011
"3516",159.180135704324
"3517",159.185368095193
"3518",159.024723393805
"3519",159.134456130157
"3520",159.512824984884
"3521",158.934236358457
"3522",159.734359458563
"3523",159.334810966581
"3524",159.370929543271
"3525",159.583729121553
"3526",159.194960205831
"3527",159.204199065268
"3528",159.409277716287
"3529",159.260612110422
"3530",159.319131665543
"3531",159.084790804746
"3532",158.945769070109
"3533",159.044633430308
"3534",159.339053733134
"3535",158.833209123131
"3536",159.218874388475
"3537",159.046762671156
"3538",158.766717312764
"3539",159.531444243585
"3540",159.313695968306
"3541",158.815346188707
"3542",159.334691752325
"3543",158.955836404838
"3544",158.887665848063
"3545",158.839864347848
"3546",159.099129897271
"3547",159.279535433294
"3548",159.366500286327
"3549",159.038708038044
"3550",159.268576722489
"3551",159.422104757085
"3552",159.177496341364
"3553",158.499835873151
"3554",159.41370223661
"3555",159.196432825268
"3556",159.432446222576
"3557",158.797215578686
"3558",159.287039118482
"3559",159.294461052459
"3560",158.94302854396
"3561",159.349938936385
"3562",159.34372150799
"3563",159.693744435929
"3564",158.902724505263
"3565",159.254421302633
"3566",158.756519112114
"3567",159.085859116639
"3568",158.79033642529
"3569",159.466419348636
"3570",159.261468555497
"3571",159.174536252666
"3572",159.124710435643
"3573",159.208362679277
"3574",158.783238907058
"3575",159.589014781696
"3576",159.314036602722
"3577",159.646021014782
"3578",159.170508260986
"3579",159.333415008879
"3580",158.482075017028
"3581",159.105863194232
"3582",158.899541926172
"3583",158.63038372783
"3584",159.814225229311
"3585",159.316450422404
"3586",158.999422252476
"3587",159.491505812269
"3588",158.738114490815
"3589",159.436575800041
"3590",159.390283601498
