"","mu","sigma"
"2872",154.524714675721,7.82659242060505
"2873",155.338409922868,7.73858140371144
"2874",154.51180564137,7.94396399959958
"2875",155.408413589779,7.44394002120739
"2876",155.300071513966,7.0318113427195
"2877",154.361780816095,7.67248174688466
"2878",154.170445002637,7.98297211194492
"2879",154.735997284627,7.58628604807329
"2880",154.435900016541,7.47579412098652
"2881",154.282876125563,7.74493242740325
"2882",154.777970116363,7.88846789361915
"2883",154.525471841463,7.59248998362021
"2884",154.754711667846,7.97764669199671
"2885",154.507398236292,7.58915352371698
"2886",155.136940799426,7.52008387744897
"2887",154.601959098271,7.85336167241453
"2888",154.351562175334,7.19644742615274
"2889",154.401473188277,7.60089635254829
"2890",154.419265458366,8.0873818214451
"2891",154.400020519127,7.51006410205108
"2892",154.486442208615,8.20777631946528
"2893",154.552221603663,7.52927453059294
"2894",154.543768046573,7.72425354550853
"2895",154.270383612931,7.83445016808904
"2896",154.041981522951,8.20663531729204
"2897",154.647787163216,8.17797250726135
"2898",155.210468547066,7.96373393686407
"2899",154.296284242183,7.80828829613758
"2900",154.648023826717,7.63542990876669
"2901",155.444474794294,8.49170851848084
"2902",155.106900005299,7.81919821094559
"2903",154.881009849403,7.3492104727936
"2904",154.783103429427,7.69636502372538
"2905",154.426518042184,7.4533225297292
"2906",154.168997970996,7.86085901451502
"2907",154.765026089232,7.74853609539519
"2908",154.372873355811,7.26731222755361
"2909",155.047905304908,7.9048015136172
"2910",154.637416655664,7.46545621603935
"2911",155.584319891881,7.77863654109641
"2912",154.605951021548,7.62601687697393
"2913",155.109720739665,7.76422919722238
"2914",153.78398764768,7.63611759313285
"2915",155.359115262242,7.48533348748789
"2916",155.033049335422,7.5286929719687
"2917",154.570949686903,7.58466795352141
"2918",154.894812421625,7.53392888693391
"2919",154.705517199488,8.20467869814149
"2920",154.896709626157,7.52180173834941
"2921",155.034614592489,7.42681326311328
"2922",154.913134664536,7.62214016685254
"2923",155.347660687665,7.49795749265636
"2924",154.183100280005,7.3839582729128
"2925",154.801241693623,7.65557925480716
"2926",154.400989610605,7.56837979428996
"2927",155.199361287054,7.39341661418213
"2928",154.377359597706,8.00128426563945
"2929",154.050472350619,7.6855100722921
"2930",155.008580747931,7.64315906918265
"2931",155.053725544099,7.24991781672462
"2932",154.291053700896,7.65932304419126
"2933",154.561515313126,7.84426715657208
"2934",154.943503140671,8.01058281862681
"2935",154.404376253069,8.05921603426
"2936",154.965848772356,7.7026338675154
"2937",154.931342419768,7.63501516245749
"2938",154.751283222543,7.78865463804246
"2939",154.686513721271,7.75282816651331
"2940",154.128431718393,8.05377135457603
"2941",155.128430915007,7.99786350142955
"2942",154.316130930729,7.98048201779695
"2943",154.391288464555,7.34382696684696
"2944",155.215913470802,7.23998718518186
"2945",154.643403737638,8.06915028482045
"2946",153.662067008507,8.00193307962495
"2947",154.656251473164,7.8972515276541
"2948",154.424796521807,7.69575153788502
"2949",154.570867813137,7.67272882936976
"2950",154.771932019328,7.62171240691709
"2951",155.281321042299,8.13377276215246
"2952",155.292783071468,7.86106688958108
"2953",154.728282685528,7.63419716388347
"2954",154.939953630079,7.05963221797822
"2955",154.077420833625,7.73794485676966
"2956",154.143219370438,8.35898052243046
"2957",154.354217334625,7.4190844268486
"2958",153.669643286092,7.61948584170716
"2959",154.811996225464,7.84101913955964
"2960",154.743104995533,7.76954190650718
"2961",154.563068551748,7.13165890515291
"2962",155.326559174253,7.6562967743389
"2963",154.508683548201,7.85821175546186
"2964",154.531226593701,7.2340508387139
"2965",154.326568020007,7.31206632477268
"2966",153.856918056415,7.90716743419803
"2967",155.566157044657,7.73769325098941
"2968",154.433653630942,7.95564084003499
"2969",155.060417055714,7.22943938014909
"2970",154.263532509134,7.70165245537192
"2971",154.787028680607,7.39286669933693
"2972",154.906157840799,7.52645325963252
"2973",154.041585795398,7.31698570752404
"2974",154.88389223076,8.30798937881062
"2975",154.525456427697,7.31811494322081
"2976",154.69608987892,7.95413713970695
"2977",154.267344169622,7.20623831585038
"2978",154.16830275553,7.92827695710534
"2979",154.886208850434,7.34066842172672
"2980",154.418744519663,7.68069392791283
"2981",154.578187763152,7.55563677328337
"2982",154.87463374383,7.85856709509677
"2983",154.626941202812,7.96279518522366
"2984",154.356401638696,8.49816644249052
"2985",154.470325030959,7.3122700153207
"2986",154.491040261533,8.02011682799041
"2987",154.181303699849,7.87510840470423
"2988",154.57494829091,7.9711647524903
"2989",154.850107201387,7.56861926200959
"2990",154.165579769506,7.3597032699105
"2991",154.830972800096,8.35341534898314
"2992",154.557015461185,7.94175319616146
"2993",154.625479593759,7.99412329120692
"2994",154.939224557356,7.47381336238281
"2995",154.498616605567,8.03680553732077
"2996",154.694032570123,7.58825289701059
"2997",153.845153156586,7.46133709731528
"2998",154.520862111445,7.7956244522881
"2999",154.483642200568,7.98835566225416
"3000",154.935587130642,7.23486395739122
"3001",153.986538014785,7.77115159453639
"3002",155.094649847921,7.75549452073093
"3003",154.681908788983,7.19045334874602
"3004",154.728146513154,7.91612798882704
"3005",153.788557305889,7.71749479362657
"3006",154.538440193703,8.36310139994876
"3007",154.801723433761,7.45914694923712
"3008",154.817259877304,7.48246259292961
"3009",154.856146413118,7.94733927580705
"3010",154.751684547244,7.58028685315758
"3011",154.30367107629,7.34402915666763
"3012",155.011845414571,7.71223420602426
"3013",154.74140862913,8.1622498904638
"3014",153.827521145961,7.59164043145699
"3015",154.364441031133,7.72383168694309
"3016",154.255535307769,7.80364851166053
"3017",154.178465392442,7.88477944070517
"3018",154.031576044058,8.17119737875014
"3019",155.282602399731,7.45261155752263
"3020",154.136497013135,7.80659475903997
"3021",154.433261482922,8.10962752277339
"3022",155.341228921015,8.13233648944029
"3023",154.432560744727,7.69636769609481
"3024",154.836693472381,7.27959827260157
"3025",154.217253952398,7.91208539563449
"3026",154.517286859594,7.56623745780658
"3027",154.781868565619,7.71463879563867
"3028",153.915068557013,7.35654772136531
"3029",155.179228129396,7.21411630295312
"3030",155.330268258339,7.7829035630552
"3031",154.284906962949,7.76922471821713
"3032",154.745837499621,7.85012099476663
"3033",154.298067438792,7.77401368015427
"3034",154.39258761417,7.9665930116028
"3035",154.486163893971,7.96317737672409
"3036",154.576363923349,8.04573613106388
"3037",155.044343756147,7.88112164718376
"3038",154.583767152155,7.86201331766677
"3039",154.361377594055,7.97969957173359
"3040",155.112747616125,7.3320091319238
"3041",155.264662563959,7.6455145566663
"3042",154.712484687911,7.90620090979572
"3043",154.958087312867,7.64482088525118
"3044",154.318432958635,7.66177482941898
"3045",154.331638086984,7.90218882939034
"3046",154.5147253015,7.69596920267701
"3047",155.112969606103,7.58965497036438
"3048",155.683002495166,7.65548397530929
"3049",153.727724901322,8.20386741047951
"3050",154.899205086348,7.58508610715131
"3051",154.861519622687,7.76088715464587
"3052",154.067324189454,7.5267001241333
"3053",154.539851122738,7.95490907562514
"3054",155.038422813441,7.89320672935595
"3055",155.14216938375,7.69538059696285
"3056",154.859386748151,8.15555071474186
"3057",154.592091397461,7.72856073767768
"3058",154.589112213981,7.70644364904564
"3059",153.972657382538,7.57947340987142
"3060",154.681220408089,7.66688006330612
"3061",153.938964113591,7.94045152498085
"3062",154.772262095169,7.87602559151389
"3063",154.624507815904,8.06434175099827
"3064",154.582371707858,8.10012520382128
"3065",154.653866943945,7.53972480170562
"3066",154.870998799349,7.76090058938881
"3067",155.795494135869,7.90402422576094
"3068",154.300825311922,7.49813907340193
"3069",155.216428750628,7.07176599619768
"3070",154.209251016004,8.05684186627874
"3071",154.141484084135,7.72498275279705
"3072",155.017215943942,7.75170885372967
"3073",154.254550965002,7.609353265841
"3074",154.917284879977,7.3366491738394
"3075",154.614685355529,7.50252895380438
"3076",154.290144975796,8.21494262102581
"3077",154.63740334336,7.39518203669413
"3078",154.624334874134,7.79795137242225
"3079",154.569651332234,7.88483709420059
"3080",154.779663410522,8.23987334575208
"3081",154.397902071304,8.03760816396163
"3082",154.759103246469,8.53303300686291
"3083",153.353216207501,7.81806592434811
"3084",154.732282623069,7.72750580655273
"3085",154.559397163558,7.84257756416354
"3086",154.304860829448,7.88415780187636
"3087",154.337809066003,7.76996347757627
"3088",154.833662711283,7.72792869871599
"3089",154.316588445155,7.66670695853927
"3090",155.005046521597,7.65257874308519
"3091",154.74820456584,7.95546012000323
"3092",154.647487383009,7.90769639610158
"3093",154.379788902774,7.44414945074433
"3094",154.69710552289,7.26469119343406
"3095",155.014297795077,7.749006024053
"3096",154.846676626196,7.70662015253269
"3097",154.493552156403,8.36525587481806
"3098",154.372547141026,7.74548157957094
"3099",153.99077640341,7.11777827843167
"3100",154.032635196647,7.83042179005206
"3101",153.861862382566,7.58388230824935
"3102",154.067192230328,8.00363067217703
"3103",154.624882344036,7.84326612255884
"3104",155.08219298273,7.40224889050437
"3105",154.343340818869,7.50935477032112
"3106",155.405546828028,7.8861216568721
"3107",154.30737740252,7.37592641160651
"3108",154.35320363098,8.08595697782395
"3109",155.121291932592,7.65661553139202
"3110",154.737235377085,7.58541137666301
"3111",155.794316479093,7.6926107852424
"3112",154.45163464391,7.43668576566357
"3113",155.16231360373,7.79273383111425
"3114",154.522552183765,7.86065164240939
"3115",154.550660405013,7.54579340014794
"3116",154.500280247446,7.60991746719643
"3117",154.670065617388,7.71888693757307
"3118",154.679531380196,7.75211109357564
"3119",154.483860010634,7.55081923662248
"3120",154.324977986632,7.35726906663883
"3121",154.901574862561,7.67546990984918
"3122",154.137216437076,7.89065844818853
"3123",155.409761337067,7.36811490370646
"3124",154.508707451231,8.09502198492932
"3125",154.361908804063,7.89848662422491
"3126",154.481903406469,7.69601786901224
"3127",154.683670246926,7.90135693385173
"3128",155.267691523063,7.66198042639041
"3129",154.359547457918,8.14121243433618
"3130",154.028370200526,7.55847859985506
"3131",154.463943649231,7.42444459129763
"3132",154.278561754088,7.6392279855804
"3133",154.855583520568,7.88237649118393
"3134",153.9836411898,7.62622596974949
"3135",154.762101759532,7.70427867799445
"3136",153.916721380308,7.55108462961391
"3137",154.381278711528,7.83766680922018
"3138",154.605443451641,7.88868500342224
"3139",154.647672399867,7.75933051452944
"3140",154.509237446795,7.66796787700485
"3141",154.326563626359,7.68626098904987
"3142",155.150288065608,7.99346818767173
"3143",154.95123836282,7.6475381892689
"3144",154.432403636676,7.65123326270942
"3145",154.786998501317,7.61746022091211
"3146",155.238627446029,7.3379402015234
"3147",154.949094810062,8.01931099384161
"3148",154.745020866118,7.54217127637029
"3149",153.685077183466,8.052283372279
"3150",153.767971852439,7.54838763429046
"3151",154.961541860797,8.22507922271129
"3152",154.192733958874,7.81286712639969
"3153",154.681491472471,7.79850958575073
"3154",155.62109112801,7.68080160863073
"3155",154.907706085425,7.22103387440363
"3156",154.325112958092,8.26411013553402
"3157",154.465428668403,7.60198115078301
"3158",154.393765712129,7.94260224990105
"3159",155.004283261311,7.61109277753724
"3160",155.129696569324,7.92624281620358
"3161",154.652350678051,7.39718341378687
"3162",155.207432829127,7.85638955413114
"3163",154.959842891074,7.52528089501024
"3164",154.667223700725,7.20757472679601
"3165",154.740514277938,7.71616832753341
"3166",155.279160806722,7.53372453034277
"3167",154.453805755778,7.96231342560755
"3168",154.218904901236,7.63330899681342
"3169",154.648723100801,8.0581526412684
"3170",154.674961806505,7.46739957317182
"3171",154.373822781376,7.94375791135486
"3172",155.634777942469,7.83598816246579
"3173",154.549795767302,7.44616964939965
"3174",155.423391433307,8.11527938350643
"3175",154.702673422867,7.50238457228583
"3176",154.604271632776,8.32389283685351
"3177",154.931826822297,8.3479991711725
"3178",154.626753405539,7.65018749582234
"3179",155.318751131365,7.71625315229968
"3180",155.222852150345,7.98444080566349
"3181",154.967160525116,7.39395670465747
"3182",154.08939542478,8.13315800976221
"3183",155.029794386969,8.09834904344513
"3184",154.517787489478,7.53352399626499
"3185",154.622865073988,7.30800559453995
"3186",154.445161938214,7.31498557474311
"3187",154.553988438088,7.521454680806
"3188",154.268179685905,7.9396103986608
"3189",154.994460525774,7.40366857280876
"3190",154.05997297611,7.56648741351227
"3191",154.444759812217,7.82639002954162
"3192",154.81280917204,8.13373115585977
"3193",153.922668799963,7.83203626503549
"3194",154.730633030539,7.18961613030475
"3195",155.078110945006,7.81518892771731
"3196",154.534981700875,7.54381612701172
"3197",154.804092964711,7.77254091352624
"3198",154.725572799649,7.55810691877472
"3199",154.252045096135,8.3709905879723
"3200",153.90583448868,7.71726641565293
"3201",153.588613537726,7.54189890481008
"3202",154.575386889699,7.47146394070433
"3203",155.168640348364,7.71567009970634
"3204",154.328952755283,7.50956424213773
"3205",154.93006460353,7.67858498372429
"3206",154.689431116735,7.44771884539775
"3207",154.667532431037,7.46741345852584
"3208",154.45754291248,8.14389660142727
"3209",154.31184638141,7.7797617133804
"3210",155.480549260289,7.96581893248999
"3211",154.32585702164,8.32742087995823
"3212",154.734223627491,7.63056206009148
"3213",154.676119854536,7.91233281430865
"3214",155.093418897097,7.59122412227891
"3215",154.581010133787,7.49756134117676
"3216",155.271774970243,7.46796798703851
"3217",154.935729256572,7.67638662128259
"3218",155.477830187268,7.95221840439878
"3219",154.592950634008,7.9069525574648
"3220",155.270067562686,7.46830208662443
"3221",153.961349397904,7.34085451962596
"3222",154.995186622241,7.72839670090631
"3223",154.615259235694,7.81235393501151
"3224",154.855592296224,8.01105705388978
"3225",154.821121646264,7.36179608379077
"3226",154.85463981897,7.51602271137607
"3227",154.897002023674,7.91226760828561
"3228",154.858981627368,7.22555313498765
"3229",154.412616261102,8.08612525293424
"3230",154.924355129287,7.62247805518822
"3231",154.52696942591,7.85425484121476
"3232",154.737491329985,8.05435224110969
"3233",154.656547930267,7.46232067006054
"3234",154.962174805726,7.60390878812912
"3235",154.799402928267,8.08489875279989
"3236",154.48324121514,7.73177756434675
"3237",154.703803051468,7.96427094793616
"3238",154.454383567051,7.96166973551263
"3239",154.716570512661,7.27831917110547
"3240",154.692177651981,8.07773980243727
"3241",155.178417404018,7.899970216984
"3242",154.044316776441,7.9998820226937
"3243",154.648481488279,7.79503808399069
"3244",154.613305127272,7.89023587094476
"3245",153.458880984217,7.63316035150513
"3246",155.045395412501,8.23710872859165
"3247",155.164097816744,7.23018205809808
"3248",154.356645944667,8.05278763198707
"3249",154.613970851369,7.92627426684929
"3250",154.571411520533,8.63403260271625
"3251",154.756116834015,7.98129816418849
"3252",154.859965048272,7.84247973689503
"3253",154.286496060843,8.26191699367532
"3254",154.561617077395,7.83062337961207
"3255",155.201465637637,7.45895531194151
"3256",154.941594139285,7.92933946173169
"3257",153.897848414962,7.63385523571672
"3258",154.844935714998,7.67248302046367
"3259",154.945952376537,7.79461666746526
"3260",154.155733369694,7.55124508904237
"3261",154.50978484679,7.35744911384329
"3262",154.573299122958,7.7759557665357
"3263",154.832994414423,7.92801356015055
"3264",154.914921849171,7.4855765957981
"3265",154.342093462079,7.93137638858113
"3266",154.114064883944,7.51626316756114
"3267",155.363662206946,8.21688975320783
"3268",154.892898815948,8.11889944903938
"3269",154.169135263084,7.95938961089603
"3270",155.201946960314,8.23580359630121
"3271",155.413907896364,7.81063826822103
"3272",154.6892722865,8.11438175062964
"3273",154.180676980097,7.55829282959465
"3274",154.514080812852,7.79077799349008
"3275",154.246584656167,7.86703315271793
"3276",155.349758798168,7.65309633609898
"3277",154.684272451652,7.59459904199916
"3278",153.886338827394,7.62859191118252
"3279",154.479761531096,7.49909055547238
"3280",155.386435877648,8.13957159395672
"3281",154.377177393694,7.55492122893235
"3282",154.5878731432,7.436303585917
"3283",154.544267164351,7.80889371883196
"3284",155.282540841786,8.0184156402369
"3285",154.620011932536,7.4849538333411
"3286",154.543187685232,7.21576270473193
"3287",154.835824215827,7.9764675562674
"3288",155.180709018975,7.93985148578664
"3289",154.737023205862,7.37286223870287
"3290",154.688714049128,7.35492545484763
"3291",154.116143229417,7.48155522587072
"3292",154.296811773875,7.27388250735034
"3293",155.275095120052,7.72749558029751
"3294",154.306675234154,7.96577666159515
"3295",154.467580855969,7.53175913103882
"3296",154.350249795142,7.51192760386891
"3297",154.221696852454,7.59514322628106
"3298",154.616057591811,7.99136159121538
"3299",154.864429564043,7.39694964132556
"3300",154.719378747763,7.57766656960013
"3301",154.538909747219,7.60161699826231
"3302",154.344399522012,7.68061909939863
"3303",153.915549923452,8.04514885267147
"3304",154.492390424713,7.31022848169223
"3305",154.630286457572,7.95478162853579
"3306",153.964438555102,7.67788202707275
"3307",155.098579963516,8.15803242300399
"3308",154.584623489596,7.92875197047106
"3309",155.3954443133,7.69378634475363
"3310",154.617305059484,8.15314798255816
"3311",155.39745975424,8.06517059724106
"3312",154.746089360665,7.23597374473452
"3313",154.832983179931,7.89496382368769
"3314",155.180636863761,7.55648311029033
"3315",154.685933284639,7.8866129218399
"3316",154.372445542024,8.00252704550341
"3317",155.207554519127,7.91439466915933
"3318",154.380797588397,8.02965548963544
"3319",154.4805133531,7.96400341022013
"3320",154.691504009754,7.85424655028254
"3321",155.11830351434,8.18449526582646
"3322",154.667318521187,7.77040506411347
"3323",154.320352924259,7.73781077662349
"3324",154.737593500719,7.81767428556931
"3325",154.821893639934,7.74617442561663
"3326",154.373930868922,7.77625979408462
"3327",154.22679112293,7.77903266150043
"3328",154.566898597048,7.83909813319279
"3329",154.776424568948,7.8077566988904
"3330",154.822324270874,8.30988337770058
"3331",154.83740873457,8.0636273359326
"3332",154.472222987308,7.46995110683223
"3333",154.075195127666,7.86183125807191
"3334",154.551750327299,8.06550709323981
"3335",154.349116866731,8.1429639519046
"3336",154.899494727987,7.41596292826962
"3337",154.585599964788,8.06000346324476
"3338",153.789897840173,8.15685974449959
"3339",154.535735830459,7.93367456253752
"3340",154.554865291633,7.61647005369346
"3341",154.665467776782,7.88188458431706
"3342",154.530032475031,7.59816479217058
"3343",154.32589560163,7.88984288310414
"3344",154.518287695202,7.71718357797338
"3345",154.860561384083,7.80207917163135
"3346",154.343073612538,7.33297950473926
"3347",154.467633585753,7.59228174344811
"3348",154.634624446653,7.17757011137361
"3349",154.482789122314,7.73754914124331
"3350",154.800618652093,8.00419245870258
"3351",155.223953737554,7.62317085013176
"3352",154.611702431622,7.68225289384316
"3353",154.443041539119,7.336398480978
"3354",154.961653326711,7.98589373332246
"3355",154.313350617869,8.08722647160375
"3356",154.245296418888,7.39690141398494
"3357",154.528555951473,7.52987043481567
"3358",154.879083731978,7.81651724061508
"3359",154.326013322459,7.69821011026111
"3360",155.030508114546,7.451964940632
"3361",153.970149762587,8.03735029006152
"3362",154.974939254743,7.59335829432205
"3363",155.136431488365,7.52304869961172
"3364",154.685206744626,7.93600918915514
"3365",154.364698570926,7.45985761849943
"3366",154.368197330109,7.33814904065921
"3367",154.655372100722,7.40829966513162
"3368",154.770945631315,7.95047371771044
"3369",154.852783375293,7.96324651932314
"3370",154.868762137841,7.13475457431488
"3371",154.490125920198,7.61016386026536
"3372",154.320609013911,8.29266545109676
"3373",155.378622336324,7.70176798341318
"3374",155.054037206713,8.33910389859675
"3375",154.039785832332,7.95565676704669
"3376",154.672832087667,8.22824687915917
"3377",154.25359696037,7.70361433873501
"3378",154.793296858023,8.02604181249781
"3379",154.319277711547,7.47350522628413
"3380",155.386620259596,8.30689049564796
"3381",154.630650903341,7.79542108528501
"3382",154.735890518914,8.25015311806009
"3383",153.808677422436,7.68082789649306
"3384",153.854479266791,7.3567819422428
"3385",154.221803614311,7.73850847232004
"3386",154.801237530126,7.89908695697804
"3387",154.452988290798,7.83045285197938
"3388",153.899922033265,7.4541957759095
"3389",154.410284085379,8.23471199496085
"3390",154.975828219839,8.0061509699809
"3391",154.332038283567,7.757355626716
"3392",154.487694511581,7.74129819427368
"3393",154.837510792762,8.07613560601321
"3394",154.835573206219,7.99225620368576
"3395",153.804201068625,7.31407923998328
"3396",155.056067764958,7.8170329341658
"3397",154.898755820445,7.55257823157504
"3398",154.532065437208,7.93721439630667
"3399",154.470370428633,7.55257999291675
"3400",154.680673371148,7.95875645646588
"3401",154.594777639632,7.03954947450115
"3402",155.1844106015,8.08763082847694
"3403",154.96576406197,7.73948860911927
"3404",154.062146390386,7.96339062191195
"3405",154.26729549885,8.03530492255272
"3406",154.743392745811,7.47376602781408
"3407",154.26741851986,7.88361791719013
"3408",153.948014537896,7.62455122524257
"3409",154.223127178295,7.33205944273014
"3410",155.00136307837,7.79091111993966
"3411",155.129207516271,7.87478251102216
"3412",155.041361607396,7.89694699221065
"3413",154.590569152588,7.40697449396659
"3414",154.861045339931,7.77099625317011
"3415",154.489254634086,7.95860422999802
"3416",154.992734256871,7.8519393763428
"3417",154.657960586495,7.98511521152982
"3418",154.57393385905,7.52345570203621
"3419",154.334679837936,7.56066978913851
"3420",154.291731598567,7.58584428732876
"3421",153.906397895375,7.33085834977797
"3422",155.118448994785,7.9240793801173
"3423",154.282930921891,7.44343023190327
"3424",153.936580695756,7.70658914663587
"3425",155.079694611135,7.61092318808433
"3426",154.093656529469,7.61430200877676
"3427",154.434875055099,8.07061571024099
"3428",154.092661049218,7.80139817925847
"3429",154.424261531866,7.65740021692441
"3430",154.420926758541,8.11462076693338
"3431",154.200921819464,7.5217279650705
"3432",154.426002657574,7.52820489575192
"3433",154.086236815334,7.96471814228986
"3434",154.532844869516,7.63548741338419
"3435",154.754817601764,7.67122880371859
"3436",154.723117355454,7.71292290802181
"3437",154.658541480686,8.10696768216353
"3438",154.960465969367,7.66893337300242
"3439",153.550122469312,8.02136150630169
"3440",155.147527448247,7.77668155735508
"3441",154.584405455066,7.76792875119826
"3442",154.8594483225,7.57422690949155
"3443",154.115256041237,7.3039105626466
"3444",154.985173803231,8.05983145826269
"3445",154.260786483805,8.12600609918089
"3446",154.74220430813,8.29281430337749
"3447",153.745346998442,8.00433151886924
"3448",154.230390989127,7.72190304229276
"3449",154.619358007029,8.34340266297436
"3450",154.541499168225,7.90851909877891
"3451",154.563901198625,7.88983072743944
"3452",154.109489235345,8.12501646929081
"3453",154.699980694769,7.52437458830251
"3454",154.829966713503,7.74067640792177
"3455",154.558773310322,8.09127211166225
"3456",154.712986324957,7.66732450820999
"3457",155.251053606053,7.76557100898626
"3458",154.595896798917,7.56652421360557
"3459",154.700504624681,7.31109797850642
"3460",154.28778350987,7.06668395352198
"3461",155.095141345782,7.63610645650092
"3462",154.107503323614,7.79710527170711
"3463",155.071155127165,8.01306224506716
"3464",154.130772945795,8.10690292672347
"3465",154.700269370544,7.50057746108565
"3466",154.531260424553,8.23267648023269
"3467",154.316004986328,8.17880498802317
"3468",154.629485862307,7.8271212950708
"3469",154.701314585445,8.0121115589257
"3470",154.728475501574,7.40515946133484
"3471",154.788971434264,7.75773091289779
"3472",154.652470311627,7.83180915555892
"3473",153.92910410628,7.90622475975736
"3474",155.175161429614,7.72900769248361
"3475",154.490461753836,7.42879176582203
"3476",154.876057956428,7.63104412373728
"3477",155.568528720015,7.6183611011544
"3478",154.533070291352,7.74400410716199
"3479",154.364226940113,7.81999242196338
"3480",154.87572641681,7.99458522562755
"3481",155.288996144858,7.75749535684991
"3482",154.74988548446,7.78112332315093
"3483",155.54785800343,8.14440429302771
"3484",154.329862243452,7.97306206892644
"3485",153.936010645269,7.91764844532095
"3486",154.989702585972,7.08743068933552
"3487",153.907395993784,6.82077267555592
"3488",154.684464739734,7.45775804396434
"3489",154.971152205078,8.08898248005793
"3490",154.540195081652,8.27490266447289
"3491",154.450564443274,8.25575105751187
"3492",154.639017908095,7.83307950969481
"3493",154.913346380783,7.6159466766129
"3494",154.369088845299,7.3838399494037
"3495",154.988858746107,7.6465373789546
"3496",154.680504606784,7.96835713921276
"3497",154.710705472891,7.58903805760038
"3498",154.923226846102,7.65633654244685
"3499",154.010973103576,7.23378488212275
"3500",155.225252252794,7.71066467607669
"3501",154.464724596598,8.02913404071587
"3502",154.308218774374,7.08568527868279
"3503",153.948197899695,7.83701995358788
"3504",155.400440274598,7.03197842276203
"3505",154.462248325038,7.81955274901731
"3506",154.385803949645,8.06774061091639
"3507",154.420799600914,7.90569694487879
"3508",154.654369702858,7.61141015713996
"3509",153.615531367154,7.62322745452132
"3510",154.380063615419,7.77557118535112
"3511",154.494571016697,7.81333815479716
"3512",154.373007469594,7.38670037333968
"3513",154.754679450739,7.65529749158816
"3514",154.870070049421,7.86933503082297
"3515",154.689563098692,7.49460808409317
"3516",154.293414306391,7.85452561447499
"3517",153.881116802586,7.39666506466747
"3518",154.826480712025,7.8339357072458
"3519",154.033468181033,7.27682861252338
"3520",155.857969853693,7.91185369190534
"3521",155.007184350796,7.7683565915488
"3522",154.386344956903,7.80858255173341
"3523",154.643920593651,7.94016629387645
"3524",155.238892779932,7.96582098512455
"3525",155.218897958206,7.95644210067778
"3526",154.423041755019,8.20888077778086
"3527",153.947087353435,7.92594925581951
"3528",154.284465844262,7.65771057934034
"3529",154.423008004874,7.76742226930854
"3530",154.400947348535,8.34483745528891
"3531",154.216772295836,7.11175379296433
"3532",154.781624937518,7.75076542154618
"3533",154.429385065407,7.82362726891584
"3534",154.718968224539,8.09930218858444
"3535",154.581925683935,7.59672251904959
"3536",154.562081784773,7.73470493377886
"3537",154.337996202156,7.95946541635417
"3538",155.013437176923,8.37620516646559
"3539",153.820782140082,7.62782821004998
"3540",154.674194652116,7.62737558842592
"3541",154.566591521226,7.49382096711737
"3542",154.712670733354,7.33732842824774
"3543",153.676681214912,8.09780846643105
"3544",154.473446428848,7.67740633010156
"3545",154.14737350063,7.47785736184375
"3546",154.785770948245,7.72745297532963
"3547",154.406259778301,7.69765177953515
"3548",154.826802489649,7.78031572074484
"3549",154.274091443176,7.80893561703581
"3550",154.362367176364,7.70530932267702
"3551",154.97799969365,7.78713423155251
"3552",155.516084715957,7.49076043074218
"3553",154.646974963413,7.30786971641223
"3554",154.341257936668,8.06552826798204
"3555",154.491416764575,7.88513932041798
"3556",154.256698891959,8.05479339731343
"3557",154.262351175438,7.72699157977628
"3558",153.819056266797,7.61305891282558
"3559",154.16077193238,7.72913278351756
"3560",154.43865770523,7.88747169439076
"3561",154.563378072053,7.30995079114557
"3562",154.667869358708,7.4039830115826
"3563",154.438033077235,7.5349189650907
"3564",154.659854110599,8.10218213488941
"3565",154.374706723224,8.05910011443758
"3566",154.946929570648,8.01686433728827
"3567",155.265129324457,7.61367077242487
"3568",155.23631050104,8.13326415973869
"3569",154.054272178317,7.04088514336124
"3570",154.735716661025,7.59168662397542
"3571",154.158649105875,7.85465983775432
"3572",155.198619166938,7.73062002345395
"3573",153.731665657038,8.12644685788232
"3574",154.193444431971,7.77308966893347
"3575",153.780389642664,7.42022419035645
"3576",154.174244739084,7.81912967188668
"3577",154.510858316372,7.48764679204781
"3578",154.723129716705,7.47652230259854
"3579",154.957046762967,8.02175948883362
"3580",155.13233662729,8.3265346901437
"3581",154.520813798601,7.41039415859313
"3582",154.597671913877,7.39268522026062
"3583",154.174507387979,7.98724823508905
"3584",154.062251203202,7.82068036093448
"3585",154.406860172503,7.8302054624569
"3586",154.22880546206,8.12031404832087
"3587",154.811611484709,7.81135673591772
"3588",155.213690043688,7.74347759536784
"3589",153.584641779458,7.08556684006163
"3590",154.219044181358,7.93201089557324
"3591",153.971693755625,8.0328082046234
"3592",154.192854410347,8.15617214780471
"3593",154.460319146324,7.71518119646148
"3594",155.903706192253,7.16391482649336
"3595",155.065996787456,7.53963126653862
"3596",154.416503944729,8.31716169569325
"3597",153.963820609997,8.26145207843652
"3598",154.817024397825,7.90677546907865
"3599",155.190290448099,7.67837164042442
"3600",154.605854571704,7.42313926504455
"3601",155.063204069945,7.26138943092905
"3602",154.93121521723,7.92161350158996
"3603",154.766728438048,7.21717246884612
"3604",155.338103377277,7.57280434791366
"3605",154.527120963592,7.96622101668691
"3606",155.180491113501,7.83180009316327
"3607",153.52528839488,7.71924908003032
