"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"242",135.765930053833,139.620152332719,137.45034305147,132.694648607677,142.182328339446,143.504048764472,147.525720023729,135.215521107791,144.374654897143,142.35157998589,155.261499516575,150.317087364224,139.960555577124,150.693387272456,147.221898736478,149.678173536733,147.514040388065,147.194476711387,156.739257680116,152.747644570471,155.416965679485,148.214667060394,148.136419099113,168.815502352132,162.45494673808,156.82402229312,159.649352245447,160.95840456625,158.005649131072,167.410206496511,162.479237950431,175.855913576104,163.56204584636,160.999919938102,184.85096146774,179.041345637833,173.842201124115,160.085488068687,175.149054803537,174.237749346846,160.656983306706,170.3260695956,167.12293244403,178.697809058612,173.507923914458,182.548256508577
"243",133.949711299815,138.654411449115,131.398696563182,144.18621778452,135.330128320676,144.18710928474,147.866375817102,146.028593950206,139.143700706061,137.963292888433,151.526459323023,144.14097706811,140.547293991506,153.561053101483,147.611397348824,151.986427882154,154.926362181376,156.769262400904,150.100018746858,143.147951296012,160.44446472817,150.682414525225,153.714910305428,162.157247410361,160.024845907183,151.378760178192,159.973229235093,160.472387330426,154.319352277643,165.346370744056,157.885929145004,163.946510295639,165.995369965063,171.331438385656,166.689654631692,161.95155293723,168.640463688193,182.530543660104,170.09601718714,175.611353027017,176.934943130291,172.466350293697,176.191423212717,179.551572766368,186.957220628065,178.668434650523
"244",134.508206150462,141.297577640577,136.917108107382,139.772240117983,139.210878873245,144.882151696645,136.988882104904,150.863603978346,142.481330545258,142.593675771477,144.939715581583,148.310317046411,145.142420103225,151.805412814749,152.842142159435,145.404488921725,144.196916742986,153.360077235827,151.558590827059,152.129414738111,149.798322562312,156.492165691266,150.344598132257,159.376767730166,150.409562835785,162.180198440802,152.735464721262,163.186282351976,163.523312203937,163.565181570017,166.154244112657,168.963440233733,168.500207188525,165.735717930882,164.994434620548,166.593477564405,162.343305817366,168.590829570418,162.305669748033,168.36912837128,164.069698354739,172.432600770906,175.822353194709,176.682616473988,166.561291633566,177.999879118188
"245",129.821812502995,138.454008356815,139.518193158617,140.492895064221,143.857792859879,133.022929968659,142.133708316801,152.285345865298,145.292231924306,139.056696843518,151.514204927895,146.057392913265,144.298227460191,150.264365039617,147.590851377401,158.672768112415,155.989140622029,161.619174520641,154.897384184124,154.655743160594,148.880428032837,151.146152129,164.098545094136,158.270493181755,160.954294255294,158.630747376303,165.491534631551,169.789439446968,153.19628179955,160.207356506095,171.218699036712,161.685093488093,158.810669628709,172.267463791206,164.445269007061,168.145455563303,168.187672686404,178.069279964517,177.520686123166,176.925826754475,185.083580900496,173.116956992444,170.174971095326,170.408190541934,175.425320999903,181.802804331838
"246",144.555561311888,137.803512098184,135.828061404589,140.381805577396,134.491066153829,141.374363490875,142.045990271219,132.022748882251,145.357778771002,142.462414645281,145.666893593477,148.876471176301,154.120755414245,149.616188783115,143.579377186073,142.330710279447,154.75509310581,147.657074015424,157.103456283531,150.394669952062,157.32100655086,158.77872417028,161.271982441554,161.415361010934,153.236119181121,162.528567333242,154.421588027124,157.546028419262,164.947604283779,157.774106386705,164.567545139744,166.142715529213,172.91518901581,169.099398036366,165.990825105255,168.604143777948,166.695611538196,167.794415786202,174.541264888139,168.72521841606,176.242708077299,177.070057755297,181.31189981779,178.629940526336,178.529134708303,174.216057533534
"247",137.177962350658,129.85055498301,138.777476258443,144.416285339572,145.682737201941,134.212593603763,138.459655676025,140.20903298105,143.703970998371,148.880341938101,145.503680168276,152.908614928606,141.713916130031,155.249901787434,149.895885803921,143.163654601752,141.054368515181,155.591515964054,156.603419820813,151.476025326602,153.64690999061,152.703178480488,160.007089856857,148.036823053306,147.146839698324,165.315211624284,158.876542101473,159.678380565071,166.843741133975,161.25325004216,165.800165587276,175.07390909638,170.548100635887,167.624205626252,166.749199539589,163.487612285974,171.174722186536,177.008675177846,163.967050936183,169.219831405922,180.638073231041,172.860166500683,175.746695757317,177.420865197008,169.091934685269,185.827063308582
"248",131.028143802114,142.925851534355,132.51921953729,148.024190434093,137.961100120902,141.006232702173,142.875224214279,146.098678696804,149.700211171222,147.421448298159,143.962541366026,146.129580671047,151.339152788552,148.544347138072,142.875242343844,151.738721043567,150.407506430873,150.509712969178,157.341448027932,157.518764364708,156.493121624807,148.372110154841,161.356862105567,161.200463588529,160.459050353526,160.895792390429,154.893290630391,156.016206368306,161.134887230612,170.844815349238,156.310242180154,157.261970320498,168.544552536316,165.787985049398,170.156638198797,166.793535254,156.998046900349,164.854319678426,171.645855344089,163.128350082843,175.495065132343,171.385557720614,174.355102543149,173.658242881909,175.368401164447,170.059005107841
"249",131.905135777282,134.503598827419,136.841281033831,136.890123304916,140.209914278573,135.189176183243,147.27953980443,142.39166440846,143.132549982933,142.382899859453,148.609255632817,145.899548845016,143.453464204655,151.080550725164,140.706048160024,158.156746634753,150.245364193726,151.606423087962,153.553645621134,160.288927670703,156.869897536905,150.988996984208,162.016204240447,161.359632734941,158.983574228941,161.443200177507,159.4515183976,162.700291008968,157.297254287132,156.629874937432,156.933149014767,165.659578014655,164.71937332947,159.349372704889,164.316092162788,170.119978343867,160.700340706434,163.780229791503,169.618692584741,181.192967361676,170.035190087082,172.865137327575,175.882988708739,176.786920676955,177.799996192682,183.578584014998
"250",130.635910435332,135.98785592646,140.89755758037,133.140239787049,138.879991369615,146.431626690714,156.203036782715,143.354969669117,138.908111775598,150.137261541645,154.066301866533,140.831200983959,153.775872879986,144.8930458618,151.955157035146,141.571172049951,146.370873391801,144.483307015292,149.665701211374,154.175625775757,163.535672490586,155.406347847363,159.808015699635,148.579493870774,156.145431547151,150.901352819524,161.580794747044,167.668435719511,163.93213452364,151.777880971829,159.588909862084,172.604745614625,167.392643252559,170.210078176783,165.087444047958,169.566782145111,164.173916907993,167.028962396723,170.602592831112,179.044163911984,171.846255231553,164.147310991686,182.632001118433,180.521544980211,183.74127805866,172.512301635112
"251",140.687506776591,138.090780891548,137.446479545967,145.83477188844,144.788489921553,140.417478899398,136.03289867044,140.682280165733,140.155442022156,148.218028833277,145.53176264837,147.291643886908,145.835115498902,148.036288460566,150.8814672958,154.249267696378,151.924438964852,151.441438175121,152.729657203302,157.807504274306,150.251920572173,153.202892375738,148.744051189245,164.803549145655,161.339814864673,159.345000172869,158.689597046404,157.629184025089,158.856699950626,176.998676213541,157.907491430844,169.326986273471,168.305326061522,174.122740472047,165.104545641971,162.830962633351,166.410446393566,164.140505123187,170.537373682293,164.845276973544,165.054557515535,180.739719522711,173.992394547591,169.768784091311,176.146450003568,176.494199496078
"252",141.844894619629,132.255412527977,138.395237981241,142.877993775939,150.123727371449,148.223707927336,144.447534074931,134.526179209851,140.481978260282,148.698561559253,148.768254550228,149.294149459038,150.188157389816,151.120989800019,160.099232116916,141.929075684849,158.540130258715,151.324459351828,158.050771807831,153.689088662495,151.875420116283,145.250127217385,149.832362942898,155.595272991263,159.950242647519,165.11539779829,161.757667022347,168.44452481525,168.589554611654,170.548037825209,157.250146606612,165.462460493418,167.572116080615,165.252955908151,171.80313280867,165.089583702984,157.604895803298,185.439085822245,174.659728729986,164.324365814819,167.531315442345,175.461887359564,174.119192558351,182.381299894811,179.787159870217,180.969196880707
"253",128.45452353238,140.536747434662,134.596643992019,135.708339719843,140.882129749434,143.471702434021,131.255965916653,146.124122229526,140.613448320872,147.092397879261,148.674165150076,144.363545149227,143.642131519751,148.586171981166,152.174031597329,161.832220783641,151.230121590131,149.657131650554,152.120662505124,151.6250128103,152.521861271568,151.29774119866,157.758181935033,152.520098219533,153.209637850662,150.987681624088,166.945091323484,165.847212547543,158.449716180453,155.341710907044,163.206189232391,167.414555025049,171.881447141108,174.496835302797,168.108100591672,161.690723647507,166.307735319936,164.120673277791,169.281473076797,168.853637824895,170.588996416015,169.123617865961,177.07575102681,182.220335361755,163.680890583422,177.868738151851
"254",132.242313657145,133.828205355798,140.171411826723,141.311153699216,139.269903346115,135.268198202437,139.190996836701,141.682601730177,140.637241751494,143.674736175853,147.460288166776,142.619560217968,142.706691059207,154.595512224473,141.073982682535,151.245210294747,154.39768517096,148.540696443207,151.588593754911,152.291113344293,154.237722111891,160.010604922396,161.656841964918,163.220566727732,156.94797036968,168.071477961197,165.337894964751,166.360610256432,158.358942946283,167.983858004006,158.936107041955,160.921089425832,164.53736282951,166.033156002994,161.440014890257,165.681057224923,175.208255262479,170.478628492078,168.290900315711,163.32180275438,173.033024565807,164.947490864126,173.887690025596,178.183869034182,176.067989107522,177.075575483659
"255",134.823265209914,138.160858823636,137.824187383247,139.306909291538,137.893640777996,139.406925839496,148.483260587693,151.340349508359,134.761052152031,145.027240722317,135.601157797985,147.19615111559,144.489261140945,147.693637996832,145.812204012708,155.622853373754,145.242485636228,150.502518363562,145.300810634292,157.376828359259,159.964114761948,157.728693601984,150.947874335503,157.709299300493,156.535620047746,165.239438457829,154.985802188913,157.641226328236,158.877542246424,155.274293379876,162.883238028466,165.698838995395,173.948637668565,166.584990002989,168.505052924122,178.863362492788,170.333796769158,168.007062200054,171.219920479412,169.752759411708,175.810109572668,176.049082182283,180.043647615044,180.667821223106,173.965100046542,172.804765407307
"256",143.936881934377,140.444531962082,135.546551800862,131.564040479529,154.391164282397,144.134706992041,139.714729224379,135.57367092573,150.422243912278,139.891013725133,142.257564544111,142.029663472694,139.04434237706,158.901032968312,150.116513699852,150.139209384151,148.081086233265,153.056365860563,156.020237966817,155.899199762196,158.150568385991,170.553448168008,150.472089229527,160.895147561377,160.814888062568,158.084137496503,162.363033905984,162.595896487985,164.597232549899,159.938745396198,164.585478278076,171.335713434865,162.110900604809,162.946116136455,163.655504869342,163.575335364868,169.911643211183,165.621824654522,172.772857910563,181.348389453289,174.127052207327,175.684614619879,177.008581704893,171.572236235236,173.62287792295,176.228017715801
"257",140.506637027787,125.702715302137,134.044999362857,134.504318989545,139.644409746756,141.996329362094,142.407534905776,140.242844095023,145.281730212695,145.034232930776,144.369370778268,148.808053212979,154.114809605988,143.948188610052,153.96074676242,149.721704817321,149.984609393953,151.554215970596,151.406298699619,148.317078117725,151.32909980568,160.568374080175,154.703918065388,165.078437904688,151.32728663607,155.634837874619,154.252580268183,159.477050319362,159.651661802203,160.987837658542,163.831490689621,160.664572852579,174.317615613585,160.584890758512,170.269279885932,171.759629499042,162.506461193524,171.596946072138,172.755499319257,174.4430971769,173.976939710993,169.065227202657,178.775618784794,178.590025488773,169.935144331182,174.462404732896
"258",137.395306942586,144.122848744566,137.138339375856,143.352750245702,146.30064158923,146.265044476476,136.096240881353,141.504200098952,145.564743158827,146.897154902453,148.841295345852,148.245875575538,144.357746659833,146.233968431392,150.889350764055,147.22985802309,139.923927330371,149.277758407277,156.228213308109,148.382210512664,151.936330952588,157.307980655313,154.122655636009,160.922815750848,160.905601031351,160.582725827865,159.373139576639,158.296834181725,156.914569771176,163.523141835807,164.207714360186,160.958366088559,157.635341112822,177.800693598248,156.542341933403,164.547198468227,167.70686418799,159.055460393406,184.119799046377,162.172453442298,166.080391619899,168.943439212386,170.868166302118,176.226764978607,169.725734950808,182.621523462031
"259",130.62177857945,129.309546809306,153.073951333202,132.283460218498,142.421069260102,147.541877818037,133.245002518812,140.081380458558,133.21493120124,138.723495338572,143.499913416331,147.823568771442,141.417385091994,148.642545829056,156.358203961118,146.492803972527,152.448177871032,141.811847868605,161.445310351849,148.143570776352,151.827969549618,155.060257376381,163.33774674615,159.040682087001,158.905173851067,167.924616130034,166.694335440453,161.590722068081,161.968992905594,170.568896958165,168.391365397532,166.088261481265,159.655242094185,167.72841990708,170.394927460012,174.8308393094,161.041512905875,175.715823023495,163.188309774436,171.915387691355,173.188908012632,169.275092057485,173.046441650415,175.697312644164,178.951170924493,175.794447574941
"260",135.970185993008,142.278225901207,139.275619161915,142.632901420326,140.901113120654,140.252226988134,135.151468137607,141.264819901217,145.511433439634,141.624386802142,144.647289527888,152.893966128959,146.162365820149,142.88927609687,141.961665684481,154.607178093478,152.683567221024,154.859908728696,151.490058190199,148.230495122802,151.443626350375,157.416730064862,157.94179846656,158.565005360719,161.852666376552,170.07248650381,151.412983224417,153.222027705949,155.12376286458,163.918915829231,156.828523831993,171.344100137723,164.623118710825,173.133842782501,168.489188128327,161.254993189745,176.044456726882,171.005370773761,168.938024926454,172.905255185057,178.447719578374,171.004752779952,174.236736720753,181.583380718353,178.76911730338,171.578088198729
"261",137.037294707126,127.775041985538,137.12837711503,137.256147542677,133.339300742636,144.745417031643,130.354339902191,145.518458158366,141.503375973265,145.593648556056,151.062351562756,149.162436041873,152.609872894785,145.790810277377,150.357240884765,153.882385645115,151.610200947161,150.860840345652,154.173468499859,147.348500510435,146.07109083891,155.015061970682,151.151385655109,149.903591599931,170.800604958822,158.865682117243,165.914921831555,162.545465540339,158.99795693235,163.741703752257,164.689066897644,159.673213263165,162.379990056288,161.983102005399,176.803950567795,170.28086439382,172.109892120035,167.67591349934,178.585868736969,177.791972979647,166.074197075754,169.062475190435,173.976422167658,180.936437681956,174.952041146325,174.682007991175
"262",140.724156458635,136.21214430521,145.901754234147,127.593690209507,135.152814149621,139.461446105923,139.676238127001,140.30487229743,131.579973183657,146.034756145742,145.420288051601,139.46942330639,152.21768520566,149.806014180074,153.470189124519,159.825529347886,148.19765757445,158.872869239234,155.074500472704,148.364072321113,157.431598004325,159.152436423313,159.288771114371,156.584328546117,162.75940160388,160.24983124752,169.265811821462,160.471061468543,165.870413581586,155.385205901717,161.74907353244,164.26996056926,157.544665261832,168.052378460264,159.115616709187,171.781045293706,169.434438262721,172.021147718763,164.950087443158,179.193820478617,162.243866198189,176.391021952578,174.523700129614,175.920739270758,166.434031100308,180.224328513905
"263",144.709000523077,140.215456055636,139.483890381922,136.510901417098,138.264773967633,144.001761841276,141.217769104281,144.892763811082,140.148333971432,146.179265574545,151.531105263636,156.542224924125,151.127639252037,146.150232523099,157.924287628599,145.865925383717,148.364432075229,151.909380138644,149.063075651893,151.592961555461,150.04187879032,152.07302813224,152.874340828049,157.135184305429,155.109915760673,158.212544994478,159.267199399139,171.309105910892,163.613111630805,162.506707013455,154.565141807201,161.62782384997,163.997199479889,165.861536980555,167.154236962666,160.056267391077,161.654995240922,168.401301744106,162.481073793463,177.73364328916,162.944591765201,172.830655872332,175.888543476842,177.39310037825,178.549580827197,172.695122549047
"264",134.155157694217,141.049480357995,141.158004129108,155.76400188906,139.18703114852,155.808688112847,137.734558652801,148.791171755406,140.264230825476,144.096680038604,149.621368819389,144.514692607063,152.770918100117,144.096253145711,140.571123602031,147.451782817612,152.479359203672,149.360406867101,157.473233051917,148.009505386686,148.504017149891,152.836630878138,153.958976450129,157.911789950491,154.628777301486,168.38267842731,155.348476856458,162.810616047522,167.665082744024,163.584143164574,160.19396648905,158.104357052147,164.917037449952,150.623311479849,164.863438618011,166.391487395367,174.444404599825,170.021051115174,174.029342780968,173.683916925388,178.957153639477,168.889889524735,180.168103815077,175.500290774343,179.123577795658,171.229010511086
"265",141.253020502581,152.083497529588,136.40857165606,141.258363189732,137.326102485512,138.985604221453,137.093196217498,142.319943587428,151.798966612118,144.217898143465,149.665442427537,148.030332625054,150.327034639801,152.808837966729,147.4704296648,156.905117109819,142.88694546607,147.523755890008,141.631231851198,156.327372278825,153.40634572291,154.698752901146,152.923200340304,150.15199758213,159.071106086152,164.517578703419,160.53563251345,164.764438436142,157.779950007935,158.182876689223,157.736554214593,158.594816229809,160.026767561781,167.153897093038,172.791155432018,170.363395805492,164.500994461692,162.748256461659,170.133401882614,169.452513269622,157.649547865836,173.033329618777,186.002526007397,165.770224899199,169.633292041875,172.791918857988
"266",141.686564419499,144.769263040697,131.576027216434,154.956450836953,137.669417000495,136.724880175717,141.687234055543,142.202042596878,138.574415406222,149.728174008877,149.843924320538,147.674008883435,144.949261571739,151.026636290742,161.45463536682,145.520462593787,142.551524109547,154.128518437215,145.094829191163,146.213293442655,154.548152307926,157.566543668034,159.453914330663,155.093326622089,154.871540325697,163.523134003197,158.786598785134,150.188990849375,170.284787691827,163.982100719091,165.362413769569,163.128489753426,168.533751797445,156.902781207811,166.039931069185,166.610403921661,162.808112740746,167.675383490219,170.567690265063,169.370991173261,172.171273111532,174.219240643854,171.317857152983,176.709286700028,179.491798222299,168.314322118462
"267",129.945881513423,133.377597076669,140.727197622452,131.174239691596,140.9559927532,141.603959870034,145.047978554245,151.581294045221,140.425558753393,151.254635868256,146.32546081963,144.787779876825,135.667267182948,150.385833379969,146.111512739203,155.045418285984,145.073969021872,143.760195616042,154.408039414843,152.838433237429,147.423231903017,161.797005240375,154.822195943486,150.664545684922,157.763630249431,168.987449453063,156.455426040946,162.694103066815,164.21983047835,156.633415182183,168.611054324306,167.635199048526,163.13117430084,171.967458752042,176.980475377572,162.931828754111,164.178630593901,159.253905688048,171.173511647611,165.006264552031,170.442461242201,167.113956865286,169.492086685248,172.210022265967,177.58372807232,175.62195680081
"268",138.56749316996,139.55672721019,129.638241101439,147.782504847405,144.838983229158,138.144083108651,132.022975928547,152.223551781966,136.357420263552,151.363287201993,138.506383252585,145.134187099466,143.096062414905,154.19040947238,149.241869982092,155.504753878698,150.026159290832,143.831109787749,147.20742029608,144.312804149914,168.750452219829,156.970844886261,162.671360373633,152.027598126981,152.627898625503,154.054277770422,160.333222670805,167.231888606146,157.832973962361,160.719165092643,165.244339246718,163.709658669418,179.22913735229,168.567379828196,156.744057355704,173.140292821004,159.819119704755,174.041845695998,176.770014983028,173.336611894849,173.075844629496,178.695569129209,188.88656585218,187.494705534912,182.284671135827,177.46560474976
"269",130.190917867875,136.990711599339,135.330638245909,139.738211797603,147.103451670168,148.573084242219,140.793505128771,140.552563394735,151.831255000009,154.079890393298,142.893046514768,148.894937940983,153.9280789141,149.570556833652,143.174287907525,153.427339448158,139.703471347,147.139061683131,149.379816566305,152.072311012402,159.268138672843,160.017997325301,150.791452542329,150.85216668615,155.6184394343,156.33097582199,154.927853981594,166.76846234191,158.743066858326,158.330669084422,159.724282563846,164.634119211657,160.180165720917,160.957069631211,162.628756735437,163.469574669908,170.968032969406,161.272810051336,174.474947513928,168.560892774734,169.473987790964,177.128579870776,175.035979565421,166.063555565985,171.788794620061,165.428228305065
"270",138.970447390501,130.554733835698,142.848428034616,141.352895138536,147.26906476404,142.816574057333,140.219230927047,145.323740537203,143.301561369915,156.031983482169,151.471036298767,144.30369609674,145.285416789723,150.078341711844,153.806627953981,149.353436970286,148.566241508394,157.442428816848,154.396257964729,154.110553849957,157.161594840684,166.646299931816,155.852661497013,152.323166401023,154.312163465593,159.553009589448,161.667718106157,155.951029578752,155.802526708175,146.772575849789,159.321470920871,172.721546423412,165.457557396549,163.797939547634,168.057416043805,167.646015498192,172.894534341386,168.179740140715,177.692893959818,179.68388214098,173.364954158179,174.730356312321,176.310269150349,173.777462979389,180.62727009926,181.288976706345
"271",138.328755682032,139.86073439895,130.461532712032,142.899746195709,142.213964679258,138.917871993229,148.696109530862,133.332871357185,140.109406939613,145.699061984526,139.866953081885,153.399101797138,153.34712920998,147.859371687432,141.379298984622,150.855537422541,155.231857971242,161.821941289856,153.275541795013,151.187448328444,159.344870231189,152.815676686808,164.641810962569,166.474536484174,160.141515157019,155.716827570916,158.631780957187,159.641066306015,171.229079335526,162.86569624233,165.819406179556,163.680024107692,164.295985041279,170.243331664566,174.535470366506,169.987475225976,167.738935593983,167.739351803609,165.124234926556,176.277537690384,170.55872652323,169.27863254103,172.335210029985,174.088712879479,179.905308822435,176.016088331306
"272",137.055387002253,131.659236075495,131.97469597111,135.685805553131,147.487410931557,149.487741206375,136.495799010777,149.274094560945,135.146832263637,143.430415526742,140.823390484505,145.446995315953,149.105379169844,141.691901683565,148.356548332969,145.594889506783,146.89034932533,149.866783864378,138.121307091906,152.49520620796,151.837065719734,146.869019314905,152.218413778577,162.147886006874,156.900027599915,155.480844706999,164.389723982179,154.104841821863,159.657861775452,170.473890491182,158.510214369756,164.661497469674,154.503496549087,168.555076616779,174.801349839396,168.420420383891,173.643426247906,169.050991294359,169.412195782227,172.694609398184,179.558361117584,173.898988929916,178.261877929105,168.984341611726,170.340451584312,180.461938999893
"273",140.505704166405,146.447174809574,143.080159250135,141.487118344665,150.872185277805,147.63124044787,145.257359480703,151.438944830879,146.863330061435,142.134971601654,144.617684137445,144.414123100388,146.092208355421,149.418080051164,154.005976281106,151.295628681374,145.396459251718,144.659397669443,150.241126600104,149.096097148774,156.450578808242,152.628195766986,159.084441813117,157.022091495787,156.925532765061,168.715442527115,161.094180611749,157.889509409884,159.122260813107,164.782148052596,166.057083382019,169.232478200039,160.119820303046,161.874609109111,164.882899733622,167.750309914858,164.249739271988,181.172483293373,165.235637790106,170.033835334036,168.81267059496,170.644032669512,174.466401854614,184.465899608942,176.51331416501,178.237499386922
"274",132.360992893871,131.675094427584,136.846041654552,145.70982997526,136.554391294583,145.94254660285,139.327592409604,148.679264520739,132.753015962682,141.496684511427,144.983322832713,149.828160457872,151.905351350713,149.397751022472,147.979468699295,142.975232431626,148.873268735754,144.060094100591,149.107138953191,148.858629013706,150.156482127921,160.198142091235,158.710122527428,161.684639556607,157.931495951613,157.349464383942,159.028633421808,170.970586044693,172.151974664035,164.645813379615,168.420914026141,164.317680302793,160.482486734337,171.301007570305,174.322574497967,166.530452958284,170.228204008057,163.937675276191,165.817143932916,175.700177163389,177.291271227961,181.686072272725,173.033730203254,173.723167112012,177.356512849377,187.2801747352
"275",132.737054679956,136.863569938006,143.399082482821,140.506917297882,138.247513653181,144.879992886268,146.223811114533,148.416680162524,138.976128738101,146.413275618429,153.869735614023,155.139880264628,148.271764532914,147.769215187547,146.856056566378,150.787892521332,158.920885235514,146.360450782736,154.133265557509,149.362567922267,151.629389650945,156.771826671485,150.719608911904,154.504713036515,161.327070835483,161.809721741363,156.554599824537,162.174732720365,161.785243590663,174.7294573669,167.652162641564,160.774611522371,166.037324865921,167.495433982532,165.811537880592,173.262844220239,167.717086174288,180.008600968697,174.568663621847,175.349248283769,175.53837270686,168.398299462121,176.240469861085,177.202800856172,170.915121350496,184.665594271536
"276",144.628814737087,136.634385929049,143.302311379784,137.892893975041,135.153744239009,135.654927796169,138.775709953409,143.016386630833,145.705123505779,140.05623796582,148.483638104927,139.956517932776,140.044051955261,143.701739238698,150.543340147982,152.191048095432,161.45651928001,157.396022629799,155.134509751431,150.505836407714,159.840901762363,159.392428566324,166.742863312273,163.673461446316,158.382077840905,162.519056036609,159.31867281653,172.04261238137,159.415930440994,164.985308259382,162.782281208878,166.398577801732,171.748364741179,164.959816406745,169.437078587051,167.407249781344,171.682266519567,168.371237568991,176.843619445763,168.204614895077,172.892689335076,184.759482586232,178.348915042172,176.469533962295,169.307808755128,174.859756040877
"277",144.958395662614,134.626416380674,144.338652749366,138.705131074349,142.21520967462,142.074346287893,144.770498554675,138.223703619573,135.793417041538,147.784378374117,145.88243826473,154.308619214502,151.632236103716,141.178334900981,156.616407397468,139.425481392957,148.308128542399,157.089278934131,147.971705561875,163.157642663658,164.512201134406,155.851383830772,158.63275179377,160.072641076687,160.145645863291,157.998542122111,153.135678365609,161.846685963547,156.413756257976,160.577801527641,167.541237487987,161.322688959349,163.372850882864,168.889964814182,169.078969218737,166.61793354021,175.743660015005,174.585925578835,169.382992354585,155.718726748845,181.000940314352,172.867521887891,172.986202518291,184.080466346209,173.863361394846,173.920938811167
"278",136.759179223075,139.966759769271,129.007036045671,145.352949164612,140.162345030789,135.865007619719,136.469729105431,143.084183998925,139.9280402973,144.050944388031,153.238173780008,146.742125439968,131.248393843093,144.225744243627,146.958851864044,140.063322292401,154.276056550063,155.296736981917,152.183872786021,145.919616757719,150.545626847874,160.591418351185,168.977644060075,159.677340440767,158.301272847059,161.223971329326,166.809736883239,159.294293492149,160.498463315603,164.614531577533,167.192002744889,159.257631603065,165.108202622731,160.341235468703,172.876827856581,168.51422995209,169.766737619825,159.307890261365,174.852202027825,169.024775045473,173.410885318264,175.708878038112,171.013548761537,175.535380018527,188.712911441717,178.693203281122
"279",143.332206217162,132.186856851486,148.498485022136,136.208298922267,133.513888821705,142.540451474306,143.721399599899,151.594931635425,147.680052209324,145.009836478036,149.713653525345,146.445501762655,143.098426407613,155.961671848973,145.353706942721,150.449787043848,147.047915396749,153.208527288369,165.667039201685,151.718009397919,164.090566203519,158.524950976613,156.617018904331,156.707649487207,153.513913180614,159.18395131851,162.556814731239,163.612188627393,153.714252749501,165.354430075474,161.360239781619,154.608055463319,161.443068181339,159.469185477146,169.610195749128,169.044093804416,166.413929581351,178.105213268978,183.031601895381,175.483069950812,172.938760657388,176.639275461129,170.903570982797,177.491105091434,175.03710070737,178.068324978081
"280",127.967921640176,139.712425316492,142.871650682884,137.387588102353,132.615578734474,135.199428786326,145.003420875234,143.442748232636,140.409369222334,140.69112968215,147.295181804824,156.167391432139,148.652534670003,155.223754630028,149.392281346537,158.550775335414,149.614780313794,153.489450865575,155.3661081489,154.138259322247,160.767436588382,150.03631886123,162.993338889918,154.380608967085,155.691982595119,155.240317008316,166.527949162368,165.160515365134,161.78777210843,171.718807540802,163.501296551833,169.347579959201,159.434857635979,167.367353874649,167.548991358401,173.619536337341,179.296478336615,168.806129526087,175.574973247535,172.507927708706,171.204661524417,187.719518178375,176.459277628336,180.968506629492,175.406923378771,182.598448305975
"281",136.484603661221,140.820704185761,135.030314754101,132.366884554411,139.778788786774,142.704443767812,147.912201654532,142.284549257977,141.613923324156,149.124642674879,150.207025714466,159.92000579897,150.496092860275,150.900885042216,151.289515981517,148.416848689462,151.704712600383,146.517677160161,151.868789266359,143.300696815631,159.301685781016,155.550723837921,155.889367850067,161.029876821181,163.742355429814,159.281461373711,157.674161681558,149.477893593922,158.057221460807,167.83376676556,171.518408516844,175.081593111421,171.582793028322,165.344230853017,164.190374319603,175.842987697426,173.63989451418,170.973902767708,171.925976685169,170.145768499915,161.375498366524,182.140323958546,177.689781484751,175.174053595181,171.081774827983,173.238280643793
"282",144.105221287179,143.677863221478,136.30619450096,127.469847582255,136.13568656103,130.987693833987,132.586529488875,136.357128902085,148.609912920717,146.039284508487,146.99593312837,144.392200033749,138.399615351402,145.200137576509,149.796259778934,153.990606037438,153.564361884497,154.609075746359,148.907738251808,140.776469929067,150.575943610251,155.803789240257,156.272923053456,152.869101831831,151.04315968942,156.556172490356,165.964711138464,157.978448353485,167.929081438268,161.088044582508,162.153689688402,164.73580459231,168.994264324459,179.332624412839,166.007372567355,174.777588055132,166.621662876161,164.995492665226,166.667659301996,163.776752300331,164.796396292479,168.113905539502,175.966923072838,178.712808146631,172.855172354901,172.955313372892
"283",135.835817223482,128.069736723805,142.080561887972,136.23516068783,146.355224515473,141.464607430929,146.134672504374,146.915854979624,147.461526339834,147.012598189626,137.953902327275,148.708172340759,144.660493616767,153.910553741721,152.415155746632,153.249331063679,144.538188234242,151.665203842797,143.383558536615,147.994299261758,155.331647102843,149.223812978885,152.09093997871,161.286056096042,142.134618986732,161.158096076404,166.519261494094,159.214776434906,162.901598055038,159.641884807584,154.483709571809,164.231076283067,157.538279028451,168.752298662191,172.098058365896,175.101489849973,165.694141592477,164.909286621704,180.361573266355,177.258500802885,173.625257380961,174.167272120839,178.354977760915,179.836843331112,182.35181526937,174.22557977448
